"id","naslov","labela","podtip"
"sportklub_df4e215a20","(VIDEO) Šampion vratio brejk, MVP i rezervisti preokrenuli 0:15","1",""
"sportklub_4df51a8065","Teh3 i KTM nastavljaju zajedno","0",""
"sportklub_d89fb1ccf0","Budućnost pregazila Kluž, spremna je za Dubai","1",""
"sportklub_c991c7508f","Ako je „nevažnih“ 7-2 vrhunac sezone Partizana…","1",""
"sportklub_11f17ffeef","Nadal se hitno oglasio o glasinama da ruši Pereza u Real Madridu","1",""
"sportklub_301f42a828","Odbrojavanje do Partizanove famozne Skupštine","0",""
"sportklub_4e22cb6026","Blanko poverenje? Anćeloti već dobio novi ugovor","1",""
"sportklub_40fb6ce020","Zeleno svetlo sa vrha: Junajted ponudio ugovor treneru","1",""
"sportklub_f8168bf7d0","Filip Filipović o bojkotu vaterpolista: Ljudi su kvarljiva roba","1",""
"sportklub_3129cffb01","FIFA: Nije bilo greške VAR-a na meču Katar – Švajcarska","1",""
"sportklub_1e7365f5fc","Evropa će se igrati u Pančevu! Doduše, samo na kratko…","1",""
"sportklub_e8d3e42fb3","Ništa od treće sreće: Krunić i Danilina opet pale u finalu","1",""
"sportklub_02f378d8f3","Prvo Ilićevo pojačanje stiglo iz mladog tima Fejenorda","0",""
"sportklub_e1750f571d","Kraj! Dušan Vlahović napušta Juventus kao slobodan igrač!","1",""
"sportklub_9757c98452","Primeti razliku: Mlada zvezda isprozivala Garos, a onda…“edit“","1",""
"sportklub_c89dec6277","Divio sam mu se godinama: Endi Robertson je Totenhemov","1",""
"sportklub_e10212c967","Modrić postavio četiri uslova Milanu","1",""
"sportklub_297940d4b6","Uzeo zlatna odličja na OI, a sada i ženino prezime – zbog svađe","1",""
"sportklub_ec44877714","Stefan Takov je šampion Evrope!","0",""
"sportklub_c8707a2897","Hronologija propadanja Partizanovog sportskog sektora","1",""
"sportklub_92c37bc0e9","Italijani se radovali na kraju, Vingegor na biciklističkom Olimpu","0",""
"sportklub_5e5a505c82","Karlik: Izostanci? Teško je prilagoditi se, Penjaroja se izvinio","1",""
"sportklub_83e207775b","Neće se skoro ovako otvoriti: Svima su oči velike, pa i Novaku","1",""
"sportklub_e9a80ac0ef","Još jedna dupla kruna za Jovanu Damnjanović!","0",""
"sportklub_1efb880383","Karlik: Ne smemo dozvoliti da slave titulu na našem terenu!","1",""
"sportklub_4e7208e45e","Preminuo prvi kvoterbek učesnik Superboula sa dva različita tima","0",""
"sportklub_a2fa76999f","Bajern ruši rekorde: Niko u top 5 nije dao više golova u 21. veku","1",""
"sportklub_2b17f235aa","Polufinale je daleko, ali je zlata vredno iskustvo tu!","1",""
"sportklub_6d00790881","Panatinaikos se zahvalio petorici, među njima i Filip Đuričić","0",""
"sportklub_ea5f79e172","Generalu u čast: U Kikindi „osvanuo“ mural posvećen Vujoševiću","0",""
"sportklub_ffbbbaf6dd","Dosta je bilo! Martin posle šestog pada u bolnici","1",""
"sportklub_d28cbc31d4","Đoković otkrio detalje razgovora s Troickim","1",""
"sportklub_8415b97c36","Madaru stigao Obradovićev poziv vredan osam miliona!","1",""
"sportklub_b939337ff5","Antoneli slavio u Kanadi, katastrofa za Rasela, Luis dobio Maksa","0",""
"sportklub_53a42ea913","Darijus Tompson: Definitivno imamo dobar osećaj u ovoj dvorani","0",""
"sportklub_8331c87fe3","Nikola Topić imao operaciju donjeg dela leđa","0",""
"sportklub_ac72094fa3","Partizan otkupio ugovor Dembe Seka, potvrđeno pisanje SK","1",""
"sportklub_d49b640ae8","Mesina napravio spisak prekobrojnih: „Vise“ Ivković i Šegrt","1",""
"sportklub_a4dbe76f0f","Mbape ima samo jedan cilj, a Dešan ga brani od kritika","1",""
"sportklub_ca6b8ea4ac","De Brujne o Konteu: Imamo drugačiju viziju fudbala","0",""
"sportklub_dac3578149","Muratoglu: Siner ne sme da bude učesnik eventualnog bojkota","0",""
"sportklub_514e01abce","Stevan Jovetić se „lomi“ – Partizan ili Limasol?","1",""
"sportklub_3cd2543d81","Hezonja uz osmeh: Leži mi Valensija? Ma leže mi svi kad me krene!","1",""
"sportklub_1db4e7adf8","Serhio Ramos postaje jedan od vlasnika Sevilje","0",""
"sportklub_43a6031473","(VIDEO) Vezenkov razigrava, a Milutinov „zakucava“ Fener","0",""
"sportklub_a4f6e14bc4","Da li je na pomolu vaterpolo senzacija u Crnoj Gori?","1",""
"sportklub_d1c2e4f0fe","Murinjo tužio Tursku Evropskom sudu za ljudska prava!","1",""
"sportklub_28ba11ccfb","Stotine hiljada navijača Arsenala na proslavi titule","0",""
"sportklub_201b1a12fc","Partizan preslišao Zvezdu za finale ABA lige i prekid crnog niza!","1",""
"sportklub_e0d1a6dc93","Avramović: Na Partizan idemo agresivno i timski, kao u polufinalu","0",""
"sportklub_bc77c37704","Fonseka: Rodžerov sam fan, ali znam da je Novak GOAT","1",""
"sportklub_e25b63d2c5","Kiša pada, trava raste: Povratak zaboravljenog u Hertogenbosu","1",""
"sportklub_c3fa8a10ce","Između Rome i tenisa izabrao – finale RG: Ko je Flavio Koboli","1",""
"sportklub_d93b5142c4","Menšik: Uspesi po Đokovićevom receptu","0",""
"sportklub_8cc721eefe","Stivi Dži: Okrutno je, Arsenal neće imati problem da se oporavi","1",""
"sportklub_334fa0fef7","Skandal u Kragujevcu: Maskirani huligani tukli igrače Radničkog","0",""
"sportklub_1b47935e36","Turpan sudi Hrvatima protiv Engleza, a to znači samo jedno…","1",""
"sportklub_fba7214041","Spektakl na početku: Vegasov vitez na belom konju je Hertl","1",""
"sportklub_68abc6a4cc","Bura u plej-autu: Javor ispao, o(p)stali IMT i Radnički","0",""
"sportklub_ccd7a29647","Klark: Kad dobijemo ovakvu utakmicu, moram da budem zadovoljan","1",""
"sportklub_f77bb09c78","Žotina supruga pisala Robertsonu: Diogo će biti sa tobom","1",""
"sportklub_b49efe8d3f","Ana sa srpskim novinarima: Nisam previše gledala mečeve","0",""
"sportklub_6d21e519f7","Juniorska titula Vojvodini – Pavle Čolaković MVP","0",""
"sportklub_d2137a1c5a","Vijeti prvi put od avgusta 2024. na polu","0",""
"sportklub_5c68137282","MVP u PAO? “Nikad ne reci nikad, ali… Definitivno, nikad!”","1",""
"sportklub_5304ab53d9","Kreće borba za tron: Apel Radničkog za fer i sportsko navijanje","0",""
"sportklub_638b4292a9","Kruna karijere: Milutinov nastavio srpsku tradiciju osvajanja EL","1",""
"sportklub_14b0b110fa","Dopinga „na kilo“ pa dođite da se takmičite","1",""
"sportklub_e00857238f","Lajović ispao u prvom kolu kvalifikacija za Rolan Garos","0",""
"sportklub_2093be1337","SK u Atini: Vodimo vas na Akropolj!","0",""
"sportklub_f0f20fbfed","Zvezda proslavlja titulu pred nikad manje navijača","0",""
"sportklub_19ce7eb27d","(VIDEO) Kad drugoligaški kub sazna da ima igrača na Mundijalu!","1",""
"sportklub_81c59982f1","(VIDEO) Vokap: Veoma sam srećan što je Milutinov na našoj strani","0",""
"sportklub_dcfdff2481","Milutinov za SK: Kad se duže čeka, sreća je još veća!","1",""
"sportklub_89789ba37f","Tekuće NBA finale je najgledanije u 21. veku","0",""
"sportklub_4fdfacf197","Rijeka želi srpskog reprezentativca na golu","1",""
"sportklub_8efd6cdd5b","Vaterpolo reprezentacija Srbije ima novog selektora!","0",""
"sportklub_b29b741ff4","Super liga saopštila: Najbolji su Katai, Kostov i Koković","0",""
"sportklub_b5651457f0","Hezonja: Fajnal-for je najvažniji košarkaški turnir na svetu","0",""
"sportklub_a81fee5b34","Imamo novi rekord u najvećoj brzini u Moto GP šampionatu!","1",""
"sportklub_84a2ff5580","Dovode Obradovića i hoće odmah u Evroligu","0",""
"sportklub_2bc6507e5a","Realova 23 ukleta dana","1",""
"sportklub_2809438f99","Iva Jović ubedljivo do rezultata karijere na Rolan Garosu","0",""
"sportklub_2592015eac","(VIDEO) Skoro niko ne zna koliko je puta Novak osvajao RG","1",""
"sportklub_8769d86886","Utakmica karijere za plasman na Fajnal-for i MVP priznanje","1",""
"sportklub_b705e75fe6","„English, please!“ Jezik zemlje domaćina zabranjen na SP","1",""
"sportklub_f3bd7b1478","SK otkriva: Razlog zbog koga Zvezda nije dobila UEFA licencu","1",""
"sportklub_fcec103272","Krunić: Zaplačem jednom u 10 godina… Odoh na Selin Dion!","1",""
"sportklub_8be46102bb","Štutgart nije imao izbora: Najboljem igraču novi ugovor pred SP","1",""
"sportklub_be85a08da9","„Ako Novak pobedi Janika na RG, biće veća senzacija nego na AO“","0",""
"sportklub_a273aea574","Jedan meč na Rolan Garosu već je ušao u istoriju","1",""
"sportklub_e17c9d0220","Srpski reprezentativac u Radničkom, stiže i hrvatski golman","1",""
"sportklub_b8694692ab","Šta će reći igrači: Vimbldon objavio nagradni fond za 2026.","1",""
"sportklub_97eb4f5f05","Svetska gimnastika: Rusi, Belorusi – dobro došli nazad","0",""
"sportklub_ef258b5fb5","Putin bira predsednika Crvene zvezde","0",""
"sportklub_3e075e963a","Ovako stoje stvari: Bogdanović doneo odluku o nastavku karijere","1",""
"sportklub_77f5891976","Svi zadovoljni: Iglsi se rešili glavobolje, a Petsi dobili aduta","1",""
"sportklub_eda9cce955","Dimitrisu Janakopulosu zabranjen ulazak u halu!","1",""
"sportklub_9accf91272","Florentino obećao 16. evropsku titulu nakon ubedljive pobede","0",""
"sportklub_0e42107e11","„Koliko god paradoksalno zvučalo, optimista sam oko Novaka“","0",""
"sportklub_4667a689cf","Veliki protiv Elijaša, Kongres u Beogradu krije tajnu","0",""
"sportklub_3fc90dc913","Bugari trljaju ruke: Balov Zvezdu košta 3.000.000 evra","0",""
"sportklub_a9153efb10","Jasna poruka Apriliji: Dominacija Fernandesa u sprintu u Muđelu","0",""
"sportklub_ac2e4d3c88","Sabalenka rutinski protiv vrućine, publike i „Ozi“ Kasatkine","0",""
"sportklub_adddda1a7c","Još jedan Srbin u NBA: Janis dobija MVP pojačanje","1",""
"sportklub_9d5087578c","Prozor u budućnost: Oni su izazivači Sineru i Alkarazu","1",""
"sportklub_9dcce7c1cc","Ne stišava se bura: Iz Reksama traže da se plej-of igra ispočetka","1",""
"sportklub_4ad7978ec7","Rat i u fudbalu: Amerikanci odbili vize čelnicima FS Irana!","1",""
"sportklub_f8014e72c4","Remi Slovenije i Kipra uz golove bivših igrača Zvezde i Čuke","0",""
"sportklub_6e8fefd01a","Saopštenje Partizana: Neviđen, kukavički potez Vojvodine","1",""
"sportklub_66cfcfe290","„Čekaj da se završe reklame!“ Potez sudije na SP podigao buru","1",""
"sportklub_c47d165260","Handel: Verovali smo i bili hrabri (VIDEO)","1",""
"sportklub_3c361afc13","Real ozvaničio veliko pojačanje","0",""
"sportklub_aaf76eb24a","Partizan završio prvo pojačanje, stiže vezista iz Premijer lige","0",""
"sportklub_6334d57830","Petković saopštio konačan spisak fudbalera Alžira za SP","1",""
"sportklub_f3be79eb3e","Sme li neko da mu kaže? Portugal je bolji bez Ronalda","1",""
"sportklub_19c8bcb8f4","Tim Kurasaoa za SP istog dana opevan u pesmi","0",""
"sportklub_137fb98b67","Evropski gigant želi Željka Obradovića","1",""
"sportklub_2bdd67293a","Šou u Badaloni: Grub faul bivšeg igrača Partizana, pa umalo tuča!","1",""
"sportklub_cd3413db03","Srbija u sredu protiv Grbićeve Poljske","0",""
"sportklub_6cca7761cd","Nanter šokirao Monako, može li do senzacije?","1",""
"sportklub_37ab9ccd75","Tuhel je objavio spisak… Englezi besne i pišu spiskove zamerki","1",""
"sportklub_a032132483","MVP Fajnal-fora za SK: Olakšanje! Bilo je zapisano…","1",""
"sportklub_83a3b7fead","Povraćam, vrti mi se: Arnaldi i nerealna scena na Rolan Garosu","1",""
"sportklub_cd929bfef7","Meli raspoložen za šalu: Da damo poen više ili primimo poen manje","0",""
"sportklub_b7505a6f58","Kanavaro: Neprocenjivo je iskustvo igranja protiv ovakvih rivala","0",""
"sportklub_3a410a17ff","Sledi ozbiljan oporavak: De Liht uspešno operisao leđa","0",""
"sportklub_b23ea53697","Kraj sezone za Vajta, Mundijal pod znakom pitanja","1",""
"sportklub_204f7c2023","Karlik Džons: Igrači Zvezde – ne komuniciram sa njima","1",""
"sportklub_be0ea7f377","Jedan od najboljih odbojkaša Srbije u istoriji završio karijeru","0",""
"sportklub_f2fe63fb09","Za 0,005 sekundi: Perone u poslednji čas preoteo pol u Barseloni!","1",""
"sportklub_11324dda59","Dve duple krune: Jovana i Gnabri predstavili Bajernove trofeje","0",""
"sportklub_6b3e9e312c","Tandem u VAR sobi: Naziru se prva rešenja Domenika Mesine","0",""
"sportklub_a31063809d","Gradonačelnik Pariza: Puna podrška Embapeu","0",""
"sportklub_a5ef760fd0","Partizan ima strategiju da se reši Šejka Miltona","1",""
"sportklub_c781be51a1","Rekord Dejana Stankovića koji nikada neće biti oboren","1",""
"sportklub_354bac1df7","Sin Nikole Grbića na pripremama kadetske reprezentacije Srbije","0",""
"sportklub_fdd5d527e2","Gasol o NBA Evropa: Klubovi, navijači… svima će biti bolje","1",""
"sportklub_01de1a9e57","Garbahosa: NBA Evropa od oktobra 2027, sa ili bez Evrolige","1",""
"sportklub_e6bf5d5f43","Penjaroja: Ništa nije gotovo","1",""
"sportklub_87be518944","Dubai je šampion ABA lige, Kabengele „ašikovao“ u finišu","0",""
"sportklub_4b4eb11493","Nastavak švajcarske tragedije: Finska šampion sveta","1",""
"sportklub_3fb9b04663","Olga rekla „da“: Jan Oblak zaprosio srpsku teniserku","0",""
"sportklub_09d56d84c0","Kako igra Ibon Navaro: SK predstavlja budućeg trenera Zvezde","0",""
"sportklub_4704de05ee","Prvi put od dolaska Talibana: Avganistanke na međunarodnoj sceni","0",""
"sportklub_ddcd320870","Transrodne „lepotice noći“ organizovale protest u Meksiku","0",""
"sportklub_32e2592743","(VIDEO) Lionel Mesi stigao privatnim avionom na Mundijal","0",""
"sportklub_d3befa3c9c","Glagoljica na novom dresu Hrvatske: adidas se baš potrudio","0",""
"sportklub_67ebfaa2b7","Bajern našao zamenu za Svetislava Pešića","1",""
"sportklub_a725a48340","Žarko Jakovljević peti na Svetskom kupu","0",""
"sportklub_af1514f3fd","Zvezda i novi bek – Španci kažu „nadomak potpisa“","1",""
"sportklub_ed2135bde5","Stanković: Paklena sezona, ali bićemo i mi pakleni","1",""
"sportklub_d7c3e93eb9","Baksuz za baksuzom, Poarijeova druga velika povreda ove sezone","1",""
"sportklub_affc6d5d30","PSŽ inkasirao 150.000.000 evra za evropsku titulu","0",""
"sportklub_e894c1bb95","Kadeti Srbije saznali rivale na Svetskom prvenstvu u Kataru","0",""
"sportklub_b091ee4441","SGA: Razumem, ne volite me, i ja bih sebe mrzeo!","1",""
"sportklub_70f8256358","Prilika za „večite“: Moskovski Dinamo ne računa na mladog Srbina","1",""
"sportklub_b6fba32d8a","Ovo je pismo koje je Nebojša Čović uputio delegatima: Oprezno","1",""
"sportklub_f0ce9faf76","FNC 31 Beograd, Ilić – Barbir: Prenos i sve što treba da znate","1",""
"sportklub_f9d2264981","Šok u Kataloniji: Alesija Puteljas napušta Barselonu","1",""
"sportklub_a502215de6","(VIDEO) Monako propustio svoju šansu, Pariz vodi 1:0","0",""
"sportklub_83d0c6f01a","Prvenac Dveršesa, Vingegor čuva roze majicu","0",""
"sportklub_af071e2927","Bešiktaš demantovao pregovore sa Oliverom Glasnerom","0",""
"sportklub_3e8d8ced29","(VIDEO) Milutinov: Da nije bilo Duleta ne bi mi sada ovde pričali","1",""
"sportklub_351ae8b7bb","Koboli: Grlim se s tatom, kad… Samo što nisam zaplakao","1",""
"sportklub_cf34b88728","„Imam osećaj da možemo do podviga protiv velikog favorita“","1",""
"sportklub_e19f855c73","Bogdan Karaičić objavio knjigu: Tema je samo jedan detalj","1",""
"sportklub_97e6ee96bf","Florentino raspisao izbore: „Rekli su da imam rak…“","1",""
"sportklub_b7f50c37e1","Emeri: Pozajmica Harvija Eliota je sramota za sve uključene","1",""
"sportklub_3033ba450b","Englez pred Mundijal: Tereni su užasni, ugroziće neke karijere!","1",""
"sportklub_5647195caa","Ako zapne u pregovorima, Liverpul spreman da proda Soboslaja!","1",""
"sportklub_856c1f284e","Miloš Cvjetićanin imao šta da kaže o susretu sa Tajsonom","1",""
"sportklub_885f8f6c6a","Junajted poslao skauta po mladog italijanskog fudbalera","0",""
"sportklub_700734c1f4","Crnogorac Jogi Ferel brojao do 27, Budućnost krenula ka tituli","0",""
"sportklub_6e5a3499bd","Brajant traži pravdu: Cele sezone razmišljam o Partizanu i Zvezdi","1",""
"sportklub_49bd92449e","Fabregas: Kad sam stigao u Komo, presvlačili smo se u baru","1",""
"sportklub_2177f4c214","Mesina pred odlaskom iz Srbije?","1",""
"sportklub_d39dc1e093","Banjaja za SK: Mislim da Martin nije učinio ništa pogrešno","1",""
"sportklub_8887e63206","Nije zadovoljan: Junajted odbio ponudu Barselone za Rašforda","0",""
"sportklub_04cdfb2645","SK: Bez trenera ostao i Radnik","0",""
"sportklub_1b92974846","(VIDEO) Žustra rasprava: Tajrik Džons se unosio u lice Barcokasu","1",""
"sportklub_0f3c57ed8c","Saša Obradović: Dobro je da smo se borili do kraja, imamo ideju","1",""
"sportklub_64d70f34bb","Epske scene: Bivši Žigićev klub u Primeri posle 14 godina!","1",""
"sportklub_245d046bd6","Saša Obradović: Ako ste došli da čujete zlo, da me poštedite…","1",""
"sportklub_f9386cf984","Da li je Bajern tajno pregovarao sa Liverpulovim tinejdžerom?","1",""
"sportklub_a79946a72d","Posebni se vraća! Pao dogovor Murinja i Reala, a ovo su detalji","1",""
"sportklub_2a4849c57a","Sjajna energija Orlova, Belgija ostaje mušterija","0",""
"sportklub_41a04c7c1e","Raspored i satnica: Ovo je put Orlića na Mundijalu u Kataru","0",""
"sportklub_f11121a83c","Spremljen nalog za hapšenje Ajuka, zbog videa koji je okačio","1",""
"sportklub_b7aa8f239f","Aleksandra Perišić bronzana na EP u Minhenu","0",""
"sportklub_5b5269afc5","Velika nada: Mladi Hrvat u idealnoj petorci ACB lige!","1",""
"sportklub_910a44edeb","Srbi odlični na čelindžerima, Lajoviću triler u Valensiji","0",""
"sportklub_a7111c578e","Rapsodija domaćina u Los Anđelesu! Amerika ima pravo da sanja","1",""
"sportklub_817091f120","Meč-lopta za finale: Barać bolji od Alimpijevića posle produžetka","0",""
"sportklub_9d8242bb47","(VIDEO) Ozmo: Više realnih činilaca protiv Novaka","1",""
"sportklub_9e169467d6","Ko stoji iza ponude za „Arenu“: Copy Atina/Paste Beograd","1",""
"sportklub_8bee5cfcff","Jurtseven: PAO me je otpustio putem mejla","1",""
"sportklub_39490ad6a6","Emotivni Branson: Hvala ocu, sve je ovo njegova zasluga","1",""
"sportklub_4667efc473","Potpisano: Zvezda produžila ugovor sa Brazilcem","0",""
"sportklub_bb552ceb04","(VIDEO) Tabaković ostavio Kramarića bez LŠ, Volfsburg se izvukao","1",""
"sportklub_7eb05bbf77","VAR analiza: Dobra odluka Milanovića, čist penal za OFK Beograd","0",""
"sportklub_b6cc64ea6a","Skandal na SP? FIFA istražuje sporan gest sudije u VAR sobi","1",""
"sportklub_4fa7a7fe2e","Emboko se predala u singlu, kraj i za Serenu u dublu?","1",""
"sportklub_a1f6b45bc6","Lamelo Bol zbog povređivanja deteta plaća četiri miliona dolara?","1",""
"sportklub_069db2635a","Crno-beli nezadovoljni: Partizan tražio ekspertizu suđenja","1",""
"sportklub_a45c5c479a","(VIDEO) Vašington: Znam malo srpski.. a little bit","0",""
"sportklub_aceedc67fc","Borba za Partizan: Da li je Mijatu lični interes iznad klupskog?","1",""
"sportklub_bf6752c0fc","Šteta, malo je falilo: Odlična Srbija umalo pobedila nepobedive","1",""
"sportklub_c7583a6d02","Odlazi li Domeniko Mesina: Evo šta se i do kada čeka","1",""
